  #time                     mass                      x-momentum                y-momentum                z-momentum                E_internal+kinetic        E_kinetic_(from_vel)      E_internal                E_grav                    E_restmass                E_neutloss                mass_burned               mass_burned_to_NSQE       mass_burned_to_NSE        mass_burned_by_flame      estimated_Ni56_mass       mass_with_dens_>_1e9      mass_with_dens_>_3e8      mass_with_dens_>_1e8      mass_with_dens_>_3e7      mass_with_dens_>_2e7      mass_with_dens_>_1.5e7    mass_with_dens_>_1e7      mass_with_dens_>_7e6      mass_with_dens_>_3e6      mass_with_dens_>_1e6      burned_volume             maximum_density           minimum_flame_density     T_max                     Pressure_at_T_max        
  8.612172296891208445E-01  2.745879400949009767E+33  1.823618342183156232E+34 -6.588119049635786000E+34 -3.906335044044164098E+38  2.517702323167718811E+51  1.268242154401924461E+48  2.516434081013319819E+51 -3.019347345080391966E+51 -2.074857715314560887E+52  1.192754721632726861E+48  1.810796672386870457E+31  1.810796672386870457E+31  1.810784398384173926E+31  1.806972074163774133E+31  5.568288543502221359E+30  6.583850433409539920E+32  1.739260707649804417E+33  2.309126195347986313E+33  2.598923136420758613E+33  2.648448948798871980E+33  2.673821719430499420E+33  2.699713856818393117E+33  2.715245186111814299E+33  2.734071667165569082E+33  2.742421382648255416E+33  2.644727302688493011E+22  2.150591060519269466E+09  4.945534663998995423E+08  9.459795527750961304E+09  1.302582005618792864E+27
  8.616767667388366414E-01  2.745879400949029943E+33  1.817999052161169623E+34 -6.597019274010336415E+34 -3.913641201036628149E+38  2.517628846965585372E+51  1.274425357076219959E+48  2.516354421608504732E+51 -3.019249501390821318E+51 -2.074860277864062203E+52  1.194226421180514634E+48  1.815155566015196534E+31  1.815155566015196534E+31  1.815143145167664881E+31  1.811328043668966846E+31  5.592918481901457514E+30  6.583127735010560761E+32  1.739193508777062835E+33  2.309094672889106687E+33  2.598902598722167234E+33  2.648445151911434176E+33  2.673827217002945444E+33  2.699707926036872906E+33  2.715241674714645035E+33  2.734072061043520504E+33  2.742421553715416903E+33  2.659001644720510416E+22  2.150463733029714584E+09  4.926897893743872643E+08  9.459866255121580124E+09  1.302462839412351005E+27
  8.621363312608784080E-01  2.745879400949045508E+33  1.812648202757386895E+34 -6.607051092151465824E+34 -3.920950363154662452E+38  2.517555161916685823E+51  1.280635790091027563E+48  2.516274526126588106E+51 -3.019151383035719319E+51 -2.074862846988070338E+52  1.195698110570230591E+48  1.819518668789524449E+31  1.819518668789524449E+31  1.819506097927538443E+31  1.815688205171336046E+31  5.617473294532184760E+30  6.582533798869862694E+32  1.739119763270876632E+33  2.309062420268236381E+33  2.598884779494080986E+33  2.648441104690946746E+33  2.673832077147297415E+33  2.699699801117675012E+33  2.715237559923952541E+33  2.734072325883577355E+33  2.742421979769857414E+33  2.673362837605879644E+22  2.150343309861886501E+09  4.908177601777281165E+08  9.459930083672935486E+09  1.302334824015433587E+27
  8.625959262902992419E-01  2.745879400949065684E+33  1.807571041072542921E+34 -6.618183248083021446E+34 -3.928262579289578513E+38  2.517481263197539212E+51  1.286873538125815937E+48  2.516194389659414839E+51 -3.019052988856405236E+51 -2.074865422339431083E+52  1.197169782921849201E+48  1.823885717914410830E+31  1.823885717914410830E+31  1.823872996660952752E+31  1.820052409453683634E+31  5.642178681625479058E+30  6.581936337360529689E+32  1.739045308655869319E+33  2.309023340203491868E+33  2.598867712261285668E+33  2.648429435740257875E+33  2.673837899451626531E+33  2.699690868524941018E+33  2.715233219033594924E+33  2.734072336792281401E+33  2.742422272985503046E+33  2.687809323657705239E+22  2.150212588952856064E+09  4.888495867229817510E+08  9.459994797856693268E+09  1.302208018971873483E+27
  8.630555496352448897E-01  2.745879400949092777E+33  1.802839473394813898E+34 -6.630379755997250695E+34 -3.935577801947232485E+38  2.517407149871321599E+51  1.293138526014785575E+48  2.516114011345310556E+51 -3.018954317951621946E+51 -2.074868003846991659E+52  1.198641417769346965E+48  1.828261248878257386E+31  1.828261248878257386E+31  1.828248373010059348E+31  1.824424964771085535E+31  5.666854680467562734E+30  6.581434222985698547E+32  1.738959238161894523E+33  2.308984239493978609E+33  2.598850663510985366E+33  2.648422600347549349E+33  2.673842225453720769E+33  2.699683498543456332E+33  2.715229273783763595E+33  2.734072547445519834E+33  2.742422460143394488E+33  2.702351223287849786E+22  2.150063507025123119E+09  4.870277737923154235E+08  9.460066940943515778E+09  1.302090830666770128E+27
  8.635151963412287524E-01  2.745879400949112953E+33  1.798483330165249262E+34 -6.643536635398606733E+34 -3.942895942597091994E+38  2.517332842755927985E+51  1.299430715748069690E+48  2.516033412040179534E+51 -3.018855371300490089E+51 -2.074870593554768696E+52  1.200112990020352525E+48  1.832647849622420063E+31  1.832647849622420063E+31  1.832634812770319435E+31  1.828808679756254580E+31  5.691616269094779522E+30  6.580687311687705989E+32  1.738890887428562379E+33  2.308952024790414669E+33  2.598829950560810545E+33  2.648415358521386868E+33  2.673843766815614482E+33  2.699675847901957100E+33  2.715224449335792550E+33  2.734072387012893047E+33  2.742423049472442695E+33  2.716993231613680471E+22  2.149900353090824127E+09  4.850788993882121444E+08  9.460146397037235260E+09  1.301983095210634713E+27
  8.639748809801387486E-01  2.745879400949137165E+33  1.794503013502799762E+34 -6.657601815630637566E+34 -3.950217233113710296E+38  2.517258338561791238E+51  1.305750358163747425E+48  2.515952588203622672E+51 -3.018756144946676186E+51 -2.074873191522491319E+52  1.201584537764784092E+48  1.837045329643946023E+31  1.837045329643946023E+31  1.837032136917546348E+31  1.833203418365504815E+31  5.716518571454142827E+30  6.580240939339397576E+32  1.738825965293845442E+33  2.308916245528256157E+33  2.598809259663530338E+33  2.648407625184277075E+33  2.673849530140937771E+33  2.699672624040491311E+33  2.715219634835548760E+33  2.734072856352416766E+33  2.742423167025927631E+33  2.731734444998872007E+22  2.149733232048963547E+09  4.832292289763010144E+08  9.460229239684066772E+09  1.301879749925577223E+27
  8.644346031781334760E-01  2.745879400949111801E+33  1.790940399676050912E+34 -6.672539382771342155E+34 -3.957546617571166182E+38  2.517183640193904585E+51  1.312103407843048154E+48  2.515871536786067614E+51 -3.018656700531950843E+51 -2.074875798125165585E+52  1.203056050650415429E+48  1.841454431199507099E+31  1.841454431199507099E+31  1.841441078933331116E+31  1.837609727788367556E+31  5.741461042823458035E+30  6.579529461274384924E+32  1.738759323175451671E+33  2.308878331706356407E+33  2.598791537392089531E+33  2.648402433608232986E+33  2.673856690551456805E+33  2.699668211524603331E+33  2.715214747923324766E+33  2.734072305388188613E+33  2.742423870471223610E+33  2.746578358613631513E+22  2.149571689088604927E+09  4.813151438092154860E+08  9.460308595121454239E+09  1.301771990745489972E+27
  8.648943676425656646E-01  2.745879400949136588E+33  1.787859395254133780E+34 -6.688248679193793029E+34 -3.964880278992263757E+38  2.517108748749888675E+51  1.318478641807679856E+48  2.515790270108081132E+51 -3.018556911256840513E+51 -2.074878413630389015E+52  1.204527534127162936E+48  1.845873443666691958E+31  1.845873443666691958E+31  1.845859928085543462E+31  1.842025934175476025E+31  5.766540962001282503E+30  6.579002265027079554E+32  1.738695434501803790E+33  2.308851179521866324E+33  2.598774204256970074E+33  2.648396426512196465E+33  2.673861014218046823E+33  2.699660358931336079E+33  2.715208291359811844E+33  2.734072222971235722E+33  2.742424142735493126E+33  2.761523572887314131E+22  2.149423056112843990E+09  4.794992847247704864E+08  9.460378391908506393E+09  1.301652149202548842E+27
  8.653541588489835901E-01  2.745879400949155035E+33  1.785260436266368356E+34 -6.704677497904928885E+34 -3.972216894066079884E+38  2.517033653207459308E+51  1.324881599306655631E+48  2.515708771608143026E+51 -3.018456842593042361E+51 -2.074881036663886607E+52  1.205998926026052879E+48  1.850298906316585078E+31  1.850298906316585078E+31  1.850285227307360443E+31  1.846448702531077681E+31  5.791750085818995367E+30  6.578499230994572654E+32  1.738623295697639896E+33  2.308813126542148718E+33  2.598756523781067291E+33  2.648387803428023596E+33  2.673863915590453837E+33  2.699655409398657872E+33  2.715203060665584402E+33  2.734071466109999229E+33  2.742424796843340119E+33  2.776563060483227753E+22  2.149265493231932640E+09  4.775957566109070778E+08  9.460435227168891907E+09  1.301516027304816326E+27
  8.658139454327912210E-01  2.745879400949175211E+33  1.783130296656275592E+34 -6.721712030099186156E+34 -3.979555941004061433E+38  2.516958350129247508E+51  1.331311840445206738E+48  2.515627038288798639E+51 -3.018356500694543719E+51 -2.074883666258686999E+52  1.207470113635306557E+48  1.854731997059508974E+31  1.854731997059508974E+31  1.854718152660334142E+31  1.850878992855829922E+31  5.816834238182913536E+30  6.577970311278496092E+32  1.738556638320547338E+33  2.308774307419628294E+33  2.598743657482129109E+33  2.648382465638512339E+33  2.673865950865357817E+33  2.699650653928579072E+33  2.715197846015213163E+33  2.734070442474858188E+33  2.742424958688779977E+33  2.791698262207924430E+22  2.149108893331780910E+09  4.755749242971070409E+08  9.460480903812160492E+09  1.301366105373560213E+27
  8.662737355045219134E-01  2.745879400949194811E+33  1.781520543804488778E+34 -6.739303609047208416E+34 -3.986897562200074040E+38  2.516882853559194384E+51  1.337769427593133595E+48  2.515545084131608742E+51 -3.018255883053530003E+51 -2.074886304064531477E+52  1.208941112400720406E+48  1.859174169465156812E+31  1.859174169465156812E+31  1.859160148722319574E+31  1.855318292111953521E+31  5.842027197382254062E+30  6.577510530973820510E+32  1.738498952588169068E+33  2.308739168855919068E+33  2.598725649363795200E+33  2.648373941768996667E+33  2.673871115908320618E+33  2.699645922754486683E+33  2.715192229926521844E+33  2.734069770249716170E+33  2.742425117455300298E+33  2.806934423894995711E+22  2.148945139326509953E+09  4.737805665134953856E+08  9.460521158506189346E+09  1.301209834783318793E+27
  8.667335230369112020E-01  2.745879400949209799E+33  1.780409985860964552E+34 -6.757380588772771580E+34 -3.994241640026669088E+38  2.516807162522602635E+51  1.344254326787964654E+48  2.515462908195819533E+51 -3.018154990298380457E+51 -2.074888949916913455E+52  1.210411892826876264E+48  1.863625361996118103E+31  1.863625361996118103E+31  1.863611165461141879E+31  1.859766860519973403E+31  5.867583007558825952E+30  6.577064903669463135E+32  1.738422109869701827E+33  2.308707294936484523E+33  2.598708522013733676E+33  2.648365920662317307E+33  2.673874190706281139E+33  2.699638885660990196E+33  2.715184688803027430E+33  2.734069415205955865E+33  2.742425215952064979E+33  2.822271257261164515E+22  2.148781851854556561E+09  4.717957179105738401E+08  9.460560072418701172E+09  1.301052421395237568E+27
  8.671933162904920112E-01  2.745879400949237469E+33  1.779831118086824955E+34 -6.775833256190096352E+34 -4.001588301052661672E+38  2.516731272358569185E+51  1.350766740435167343E+48  2.515380505618128716E+51 -3.018053819882350069E+51 -2.074891603600199454E+52  1.211882472050526904E+48  1.868086767091264934E+31  1.868086767091264934E+31  1.868072399001720146E+31  1.864225506772590344E+31  5.893020007238260760E+30  6.576523253879109135E+32  1.738350125388860761E+33  2.308675246449767817E+33  2.598689690973552700E+33  2.648355943751162488E+33  2.673876838941216919E+33  2.699635759356538158E+33  2.715176914474896310E+33  2.734069678880567602E+33  2.742425567069446184E+33  2.837709947962186636E+22  2.148615001279747486E+09  4.698040011446020603E+08  9.460598460850137711E+09  1.300894906581251585E+27
  8.676531057124466928E-01  2.745879400949261680E+33  1.779820294014833753E+34 -6.794625140636618617E+34 -4.008937369639802060E+38  2.516655189722532296E+51  1.357306635524865446E+48  2.515297883087003542E+51 -3.017952373261643996E+51 -2.074894265634091565E+52  1.213352809945658505E+48  1.872556537707488161E+31  1.872556537707488161E+31  1.872541985533625207E+31  1.868692471110553351E+31  5.918551655677381018E+30  6.576001337729112843E+32  1.738279908728244341E+33  2.308645064174783605E+33  2.598670507331478991E+33  2.648349749698375515E+33  2.673879368354118609E+33  2.699630316892135188E+33  2.715169375668978188E+33  2.734069481051191478E+33  2.742425815493825036E+33  2.853248876182072669E+22  2.148444282010359287E+09  4.681101923428133726E+08  9.460634335290134430E+09  1.300734722364068675E+27
  8.681128840625836895E-01  2.745879400949285892E+33  1.780503558185225281E+34 -2.506414686571357059E+34 -4.016352514343434475E+38  2.516578910382552699E+51  1.363864164310949534E+48  2.515215046218238557E+51 -3.017849316836417631E+51 -2.074896935490304075E+52  1.214822872541017562E+48  1.877033904641802833E+31  1.877033904641802833E+31  1.877019171695702186E+31  1.873167052572101374E+31  5.944273362703629518E+30  6.575238325635509750E+32  1.738201685992028362E+33  2.308610596593104438E+33  2.598652317811842594E+33  2.648342916900538197E+33  2.673879881932129362E+33  2.699626610716142280E+33  2.715162874985031629E+33  2.734069108892080853E+33  2.742425742859264113E+33  2.868888042128145803E+22  2.148269801256358624E+09  4.660834719621707201E+08  9.460662727902278900E+09  1.300565516025824473E+27
  8.685726320867362960E-01  2.745879400949304915E+33  1.781655619428608096E+34  2.816180564209203456E+34 -4.023726983584508412E+38  2.516502428285404194E+51  1.370458906801999953E+48  2.515131969378603984E+51 -3.017747322762206662E+51 -2.074899612274035786E+52  1.216292589178842537E+48  1.881519817247591670E+31  1.881519817247591670E+31  1.881504902257721872E+31  1.877650160291237999E+31  5.970064128706522270E+30  6.574710708098086605E+32  1.738136943179145888E+33  2.308581102500294233E+33  2.598635856156918070E+33  2.648334872310003592E+33  2.673885756089029938E+33  2.699623080362268703E+33  2.715155894284208300E+33  2.734067130956422798E+33  2.742425806427989346E+33  2.884625807066612000E+22  2.148091430335876465E+09  4.642014511355990767E+08  9.460681960506017685E+09  1.300385173770106802E+27
  8.690323411368955364E-01  2.745879400949316444E+33  1.783659373233819223E+34  3.854244057153380634E+34 -4.031215938496097177E+38  2.516425745990065342E+51  1.377075181825482260E+48  2.515048670808241913E+51 -3.017643757255344728E+51 -2.074902296101476912E+52  1.217761924355778020E+48  1.886014342903091603E+31  1.886014342903091603E+31  1.885999236276006551E+31  1.882141913290461695E+31  5.995745075061879641E+30  6.574140048381328247E+32  1.738067784653015696E+33  2.308551967269290606E+33  2.598622597594670246E+33  2.648323239328696507E+33  2.673888083938636473E+33  2.699620217265930421E+33  2.715148988390012538E+33  2.734066946723351403E+33  2.742425934202695846E+33  2.900463470631579340E+22  2.147910336516408443E+09  4.624011783281955123E+08  9.460694531183242798E+09  1.300196941754325646E+27
  8.694919142980984672E-01  2.745879400949340079E+33  1.785858961733463079E+34  3.863610658920782806E+34 -4.038665474685976106E+38  2.516348899714600858E+51  1.383722637852617672E+48  2.514965177076750801E+51 -3.017541242552725211E+51 -2.074904988533237886E+52  1.219230561467101819E+48  1.890519275331851486E+31  1.890519275331851486E+31  1.890503975119534699E+31  1.886644084047519142E+31  6.021836775959360625E+30  6.573476412719702548E+32  1.737994264423419919E+33  2.308527801917634835E+33  2.598609102433031405E+33  2.648318512883004416E+33  2.673885766270091211E+33  2.699619401118078844E+33  2.715142383150183436E+33  2.734067859035776938E+33  2.742426025810604080E+33  2.916404185014743335E+22  2.147728728688198090E+09  4.605125720698460937E+08  9.460705810072816849E+09  1.300007666110760128E+27
  8.699514556732076409E-01  2.745879400949358526E+33  6.026519828120279676E+34  3.862282052391783013E+34 -4.046274082535868783E+38  2.516271866443699490E+51  1.390399001310957488E+48  2.514881467442386456E+51 -3.017437254894208691E+51 -2.074907689644824177E+52  1.220698829863639674E+48  1.895037486776669181E+31  1.895037486776669181E+31  1.895021995288628247E+31  1.891159641693629595E+31  6.047868950444886171E+30  6.572849205137962560E+32  1.737922578860975462E+33  2.308498444169780052E+33  2.598595850311693705E+33  2.648308731417125858E+33  2.673886055591790001E+33  2.699617810874855527E+33  2.715135304191201755E+33  2.734067214802889981E+33  2.742426260156454949E+33  2.932453212375821687E+22  2.147546179394770622E+09  4.585530428521083593E+08  9.460720640179588318E+09  1.299823688955055898E+27
  8.704109091450727975E-01  2.745879400949376396E+33  1.128206330863652636E+35  3.858137986439946830E+34 -4.053847414032710900E+38  2.516194651269767940E+51  1.397100262502147443E+48  2.514797551007265540E+51 -3.017334203241457144E+51 -2.074910398815466637E+52  1.222166546022195866E+48  1.899565735648089529E+31  1.899565735648089529E+31  1.899550047839429975E+31  1.895685245673702107E+31  6.073768596275687431E+30  6.572207589544537351E+32  1.737856074912036835E+33  2.308468755423080236E+33  2.598583086316710279E+33  2.648299713686445646E+33  2.673886808175137767E+33  2.699618061803246149E+33  2.715129845916267954E+33  2.734066975327825077E+33  2.742426089516176484E+33  2.948605112595905511E+22  2.147358619912602901E+09  4.566940816666405201E+08  9.460739020669939041E+09  1.299644887849051654E+27
  8.708702607093744552E-01  2.745879400949404643E+33  1.230155861846033891E+35  3.844097726400298624E+34 -4.061555557770504628E+38  2.516117256854483253E+51  1.403824647914786291E+48  2.514713432206567280E+51 -3.017229609419753992E+51 -2.074913116039125519E+52  1.223633659466810246E+48  1.904104319135598724E+31  1.904104319135598724E+31  1.904088428422957490E+31  1.900221093989958638E+31  6.100006010520082086E+30  6.571615172126687038E+32  1.737789395121745263E+33  2.308436012316531213E+33  2.598569696549122150E+33  2.648285809850182395E+33  2.673883787867637720E+33  2.699616328591961101E+33  2.715122052018934901E+33  2.734067831254093190E+33  2.742426054194177417E+33  2.964862202788437400E+22  2.147160423339736938E+09  4.548489068329004645E+08  9.460757289232448578E+09  1.299466632329043164E+27
  8.713295753664925813E-01  2.745879400949419631E+33  1.230556997220780998E+35  3.826971457333406254E+34 -4.069226402022271025E+38  2.516039666138632690E+51  1.410579199535893482E+48  2.514629086939097189E+51 -3.017126022350386796E+51 -2.074915841209242200E+52  1.225100373665940454E+48  1.908654112937269753E+31  1.908654112937269753E+31  1.908638020493289381E+31  1.904768189148947030E+31  6.126381530237147890E+30  6.570864805499009081E+32  1.737718258901099483E+33  2.308405675705180596E+33  2.598557881448750341E+33  2.648276442968492014E+33  2.673888055544388236E+33  2.699615153432345617E+33  2.715113156999391621E+33  2.734067658687346878E+33  2.742425826208283137E+33  2.981227466886133842E+22  2.146948302298329592E+09  4.528151897648221850E+08  9.460770089589082718E+09  1.299282151650677826E+27
  8.717888052423027334E-01  2.745879400949441536E+33  1.231197667065984879E+35  3.822005181120378292E+34 -4.076897817275192228E+38  2.515961879293698627E+51  1.417361801521261522E+48  2.514544517492176179E+51 -3.017022210853171859E+51 -2.074918573312072706E+52  1.226566529240575709E+48  1.913211222058264792E+31  1.913211222058264792E+31  1.913194923608525507E+31  1.909322717389517645E+31  6.152760988153959845E+30  6.570502051535599633E+32  1.737654150889321192E+33  2.308376666960988290E+33  2.598549848036611180E+33  2.648264490073739538E+33  2.673886964513933406E+33  2.699615756964441365E+33  2.715107263010873801E+33  2.734067727806508900E+33  2.742425726159796791E+33  2.997692710582923297E+22  2.146724590588152647E+09  4.510795920567759871E+08  9.460774991675951004E+09  1.299088309271642433E+27
  8.722480049141595471E-01  2.745879400949459983E+33  1.231542704429250817E+35  3.802245481105102379E+34 -4.084568607898271823E+38  2.515883891312045209E+51  1.424169696374092480E+48  2.514459721615669819E+51 -3.016918079610164529E+51 -2.074921313148177828E+52  1.228032292471002286E+48  1.917776132852346348E+31  1.917776132852346348E+31  1.917759623445139684E+31  1.913884930970808094E+31  6.179234333300757814E+30  6.569870242400734294E+32  1.737578207025951084E+33  2.308346972214264467E+33  2.598540180703944481E+33  2.648254210934822623E+33  2.673889730862181098E+33  2.699615230815789641E+33  2.715101474687833240E+33  2.734067300040463028E+33  2.742425549868943387E+33  3.014261393622862660E+22  2.146498469579821348E+09  4.492447548589919209E+08  9.460774335618057251E+09  1.298888112982558982E+27
  8.727071505575253463E-01  2.745879400949488806E+33  1.231765008678418905E+35  3.780084879663509870E+34 -4.092314529166970866E+38  2.515805698276355453E+51  1.431017842215435172E+48  2.514374680434136485E+51 -3.016813966233372500E+51 -2.074924059811178264E+52  1.229497580536832155E+48  1.922349012614360709E+31  1.922349012614360709E+31  1.922332295116694628E+31  1.918455057453882143E+31  6.205761054086077834E+30  6.569249223311243167E+32  1.737512311368036135E+33  2.308319349280212100E+33  2.598527398478335576E+33  2.648244056485489953E+33  2.673889601772160066E+33  2.699614175460552709E+33  2.715096081383061289E+33  2.734066560412652735E+33  2.742425533485353499E+33  3.030933964260397128E+22  2.146279353671702862E+09  4.472914624564170241E+08  9.460771898148321152E+09  1.298686178059172695E+27
  8.731663206206469185E-01  2.745879400949506100E+33  1.232393233150636799E+35  3.778517743245141628E+34 -4.100070748637188086E+38  2.515727282935777169E+51  1.437880556568473939E+48  2.514289402379210964E+51 -3.016709269058240393E+51 -2.074926813463938737E+52  1.230962636093391766E+48  1.926928275626558872E+31  1.926928275626558872E+31  1.926911346850767318E+31  1.923031720013934239E+31  6.232405798328101960E+30  6.568560571264808320E+32  1.737448882945924626E+33  2.308296235760834943E+33  2.598516898119507064E+33  2.648231978300749182E+33  2.673888665244803113E+33  2.699612391436369686E+33  2.715090792331238875E+33  2.734066052368272058E+33  2.742425651394605799E+33  3.047707939078061372E+22  2.146070880692055941E+09  4.454796747404776216E+08  9.460767329677280426E+09  1.298481963370197936E+27
  8.736254869362362063E-01  2.745879400949539534E+33  1.233072113660803496E+35  3.773729169335297878E+34 -4.107829317382032286E+38  2.515648655763767286E+51  1.444771836052346978E+48  2.514203883927720620E+51 -3.016604318131407636E+51 -2.074929574569606677E+52  1.232427362063318288E+48  1.931515649053362957E+31  1.931515649053362957E+31  1.931498504800758011E+31  1.927616452817254821E+31  6.258999470934445820E+30  6.567978429709838667E+32  1.737382049902116467E+33  2.308264517564375984E+33  2.598504247253882707E+33  2.648221341779180457E+33  2.673887168949715195E+33  2.699612730837832314E+33  2.715085091367257609E+33  2.734066157951134996E+33  2.742425245174740351E+33  3.064587505509967541E+22  2.145866253934888840E+09  4.437159515251130462E+08  9.460754603499710083E+09  1.298267612175446916E+27
  8.740847069252496437E-01  2.745879400949560287E+33  1.233795068729109891E+35  3.760817061371312805E+34 -4.115588469629883779E+38  2.515569791405717500E+51  1.451690068418271570E+48  2.514118101337290082E+51 -3.016499033664868499E+51 -2.074932341996331686E+52  1.233891935862960991E+48  1.936112460295269586E+31  1.936112460295269586E+31  1.936095100774348997E+31  1.932210595320487300E+31  6.285550570494064714E+30  6.567336197363467057E+32  1.737314803178705514E+33  2.308241277366148829E+33  2.598495825899666137E+33  2.648213536082714987E+33  2.673884006193233266E+33  2.699612525994661675E+33  2.715079408823482470E+33  2.734065024832221105E+33  2.742425211080886882E+33  3.081576513286529928E+22  2.145653166958562851E+09  4.417309710746388435E+08  9.460730482817884445E+09  1.298039033879660259E+27
  8.745439633050201556E-01  2.745879400949555675E+33  1.234559730284459693E+35  3.748823696455662029E+34 -4.123396649845871313E+38  2.515490705462654508E+51  1.458639727623187868E+48  2.514032065735039098E+51 -3.016393557978767408E+51 -2.074935116969798088E+52  1.235356294577718685E+48  1.940717081105398264E+31  1.940717081105398264E+31  1.940699501514876946E+31  1.936812751346159563E+31  6.312497681474198366E+30  6.566807331065054049E+32  1.737246704362028706E+33  2.308217855329344017E+33  2.598485357706539982E+33  2.648201603920671498E+33  2.673879363739252256E+33  2.699613996921090778E+33  2.715074634254628874E+33  2.734065140335101405E+33  2.742424916582103603E+33  3.098672200101041642E+22  2.145423035307701111E+09  4.400209151112181544E+08  9.460695719591527939E+09  1.297797080637772170E+27
  8.750033037026515581E-01  2.745879400949582769E+33  1.235361983501507207E+35  3.737698716949556803E+34 -4.131213259700016683E+38  2.515411389401834465E+51  1.465614489850292368E+48  2.513945774911978493E+51 -3.016287668022693723E+51 -2.074937899826279565E+52  1.236820583285507918E+48  1.945331025304732904E+31  1.945331025304732904E+31  1.945313225045467499E+31  1.941424097292488485E+31  6.339319989401748929E+30  6.566108704816216276E+32  1.737179120536348371E+33  2.308203914445290793E+33  2.598480820456163193E+33  2.648191771513810574E+33  2.673877175037194793E+33  2.699615940552106725E+33  2.715066981201096221E+33  2.734064375823418497E+33  2.742424273619568395E+33  3.115880141835129061E+22  2.145176036052823067E+09  4.382628675315409899E+08  9.460656065680259705E+09  1.297549121126140178E+27
  8.754626715854320063E-01  2.745879400949596604E+33  1.236189652753373420E+35  3.727433660901164871E+34 -4.139029499897982545E+38  2.515331837040626505E+51  1.472616908026691928E+48  2.513859220132602653E+51 -3.016181481953911897E+51 -2.074940688709438771E+52  1.238284614753726564E+48  1.949951786859227833E+31  1.949951786859227833E+31  1.949933757360552323E+31  1.946042246842871240E+31  6.366218518581744307E+30  6.565520813692872687E+32  1.737101747052192679E+33  2.308178973488988153E+33  2.598477048028872835E+33  2.648180197661468665E+33  2.673873821912224414E+33  2.699617703327244865E+33  2.715062929505262658E+33  2.734063724208530214E+33  2.742423911399593452E+33  3.133195576786066342E+22  2.144918024852947235E+09  4.361809444906979799E+08  9.460620507109323502E+09  1.297306543177444955E+27
  8.759220390151639668E-01  2.745879400949612168E+33  1.237041015722733215E+35  3.718053445012095555E+34 -4.146844895063377053E+38  2.515252060746136996E+51  1.479646487704236988E+48  2.513772414258436596E+51 -3.016075005156136927E+51 -2.074943484273330849E+52  1.239748290267974053E+48  1.954577809535080312E+31  1.954577809535080312E+31  1.954559552340393827E+31  1.950665708715514869E+31  6.393249251122550505E+30  6.564670070957873388E+32  1.737034416494521387E+33  2.308153315379067817E+33  2.598471332913045849E+33  2.648165247598318458E+33  2.673870597541912108E+33  2.699621945830106514E+33  2.715057487751542985E+33  2.734063043435988449E+33  2.742423412506494936E+33  3.150616212143754707E+22  2.144656059968543530E+09  4.346435676659994721E+08  9.460595973187122345E+09  1.297078160217262402E+27
  8.763814560936477038E-01  2.745879400949645603E+33  1.238291171171624019E+35  3.709620763691783741E+34 -4.154663434804055998E+38  2.515172042244956595E+51  1.486705092922805639E+48  2.513685337152035409E+51 -3.015968258187369830E+51 -2.074946285936163338E+52  1.241211760043088270E+48  1.959207242772559613E+31  1.959207242772559613E+31  1.959188753486916820E+31  1.955292527699098220E+31  6.420227520566280181E+30  6.563937811690464948E+32  1.736959950236154611E+33  2.308138956459587596E+33  2.598463783705742578E+33  2.648153560507645067E+33  2.673868669230964384E+33  2.699622067297304553E+33  2.715054529574734367E+33  2.734061887546485155E+33  2.742423107761399639E+33  3.168140198722009668E+22  2.144394484824740171E+09  4.328346413584281802E+08  9.460583903980640411E+09  1.296865688439461165E+27
  8.768409328215537313E-01  2.745879400949666356E+33  1.240437354483114764E+35  3.702064683822226452E+34 -4.162482567649853166E+38  2.515091771648024126E+51  1.493790312336550498E+48  2.513597981335693746E+51 -3.015861172226271521E+51 -2.074949093025120904E+52  1.242675046987207440E+48  1.963839641655719530E+31  1.963839641655719530E+31  1.963820915186485549E+31  1.959922347218310324E+31  6.447286449702845208E+30  6.563325737310147865E+32  1.736884075473509294E+33  2.308110646791053915E+33  2.598460782505602556E+33  2.648137111499158609E+33  2.673864781583618629E+33  2.699623881961696656E+33  2.715049436656021761E+33  2.734061038950629166E+33  2.742422250243798938E+33  3.185765941797665636E+22  2.144143624825280428E+09  4.308429598084406257E+08  9.460579818375883102E+09  1.296663151765679650E+27
  8.773004323771317337E-01  2.745879400949720543E+33  1.242230323477724660E+35  3.695412631683918801E+34 -4.170304256396058197E+38  2.515011264457118482E+51  1.500903964661437627E+48  2.513510360492455354E+51 -3.015753820877986243E+51 -2.074951906295159590E+52  1.244138025050938146E+48  1.968477564812741287E+31  1.968477564812741287E+31  1.968458598152000884E+31  1.964557652640372944E+31  6.474617156020317759E+30  6.562510613708265852E+32  1.736820241378996250E+33  2.308088707338624432E+33  2.598451755830979281E+33  2.648120819780378424E+33  2.673859489587411666E+33  2.699625792572907549E+33  2.715043126905594917E+33  2.734060057337780443E+33  2.742421562754195830E+33  3.203497762545521918E+22  2.143891497955373764E+09  4.292871159858554006E+08  9.460573758127838135E+09  1.296457680705330189E+27
